account_id,account_name,customer_key,industry,vertical,billing_street,billing_city,billing_state,billing_postal_code,account_type,annual_revenue,employees,created_date
ACC000744,King Hill LLP,744,Hospitality,SMB,194 Technology Park,Milton Keynes,Buckinghamshire,MK18 7GF,Partner,322170442,500,2020-08-06
ACC000745,King Morris Ltd,745,Professional Services,Enterprise,150 Park Lane,Newcastle,Tyne and Wear,NE64 4UR,Customer,4854542,10,2024-03-09
ACC000746,Smith Johnson Partners,746,Legal Services,Enterprise,164 Enterprise Road,Newcastle,Tyne and Wear,NE82 5SD,Partner,261776095,10000,2024-08-24
ACC000747,Edinburgh County Council,747,Local Government,Public Sector,8 Station Road,Liverpool,Merseyside,L98 2JS,Customer,469625209,500,2024-10-20
ACC000748,Harrison Networks Group,748,Telecommunications,Partner,67 Business Park,Reading,Berkshire,RG88 2SZ,Customer,411794706,2500,2022-03-11
ACC000749,Moore Connect Group,749,Telecommunications,Partner,67 Mill Lane,London,Greater London,EC75 6BE,Customer,5526063,100,2024-11-08
ACC000750,Thomas Clarke Group,750,Charity,SMB,70 Victoria Road,Manchester,Greater Manchester,M54 1XM,Partner,15138890,25,2024-02-14
ACC000751,Green Clark and Co,751,Professional Services,Enterprise,132 Church Road,Birmingham,West Midlands,B99 2XF,Customer,1711413,25,2022-08-28
ACC000752,Lee Lewis Associates,752,Retail,Enterprise,70 Business Park,Newcastle,Tyne and Wear,NE90 2ZM,Customer,4140883,50,2022-09-27
ACC000753,Harrison Clarke Group,753,Media & Entertainment,Enterprise,36 Market Street,London,Greater London,EC37 7MS,Prospect,202205065,250,2020-09-02
ACC000754,Roberts Wilson Solutions,754,Transport & Logistics,SMB,129 Church Road,Glasgow,Scotland,G25 9UW,Prospect,264948318,10000,2023-12-10
ACC000755,King Evans Services,755,Media & Entertainment,Enterprise,20 Station Road,Cambridge,Cambridgeshire,CB17 6AS,Partner,425624696,5000,2022-09-27
ACC000756,Patel Thomas Holdings,756,Construction,SMB,134 Commerce Way,Coventry,West Midlands,CV44 5FZ,Customer,3118851,5,2023-02-10
ACC000757,Evans Thompson Group,757,Legal Services,Enterprise,177 Church Road,Glasgow,Scotland,G40 3EG,Customer,687291,5,2020-09-12
ACC000758,Martin Evans PLC,758,Financial Services,SMB,199 Kings Road,London,Greater London,EC97 4PB,Customer,9060751,50,2020-10-13
ACC000759,Williams Moore International,759,Financial Services,Enterprise,121 Station Road,Manchester,Greater Manchester,M33 5BC,Customer,716293,10,2020-10-17
ACC000760,Wilson Evans International,760,Legal Services,SMB,151 Technology Park,Bristol,Avon,BS26 6FY,Partner,231567585,250,2023-01-31
ACC000761,Davies Johnson LLP,761,Legal Services,Enterprise,149 Victoria Road,Sheffield,South Yorkshire,S46 4FT,Partner,3518574,5,2023-07-13
ACC000762,Baker Taylor PLC,762,Insurance,Enterprise,196 High Street,Milton Keynes,Buckinghamshire,MK68 4GZ,Customer,126400896,5000,2020-02-23
ACC000763,Roberts Lee Ltd,763,Professional Services,Enterprise,55 Technology Park,Leeds,West Yorkshire,LS65 6ZS,Customer,493147401,1000,2024-05-12
ACC000764,Cooper Wilson Group,764,Hospitality,SMB,98 Queens Road,Cardiff,Wales,CF28 7TH,Customer,8932796,25,2023-04-20
ACC000765,College of Leeds,765,Education,Public Sector,29 Market Street,Cambridge,Cambridgeshire,CB18 5SM,Partner,11958665,50,2024-03-19
ACC000766,Davies Lewis Holdings,766,Healthcare,SMB,99 Park Lane,Leeds,West Yorkshire,LS59 8WK,Partner,2708710,10,2020-10-19
ACC000767,King Turner Partners,767,Technology,Enterprise,49 Enterprise Road,Reading,Berkshire,RG9 6SY,Prospect,7780384,10,2022-06-17
ACC000768,Smith Morris and Co,768,Hospitality,SMB,102 Kings Road,Leeds,West Yorkshire,LS67 2YY,Customer,169100769,2500,2024-04-27
ACC000769,University of Belfast,769,Education,Public Sector,178 The Green,Belfast,Northern Ireland,BT14 6FC,Customer,4895781,100,2022-10-06
ACC000770,Harris Wright International,770,Hospitality,Enterprise,32 Church Road,Belfast,Northern Ireland,BT55 5SJ,Partner,47334065,10,2022-04-10
ACC000771,Clarke Networks Group,771,MSP,Partner,104 Kings Road,Coventry,West Midlands,CV66 8JE,Customer,7627132,10,2023-10-13
ACC000772,Evans Hughes Holdings,772,Financial Services,Enterprise,60 Business Park,Oxford,Oxfordshire,OX18 1AD,Partner,25940619,25,2022-02-03
ACC000773,Morris Jones Group,773,Healthcare,Public Sector,155 Business Park,Belfast,Northern Ireland,BT42 2EK,Customer,119388909,250,2024-02-20
ACC000774,Clark Morris Holdings,774,Healthcare,Public Sector,76 Business Park,Bristol,Avon,BS64 5ST,Customer,7823456,25,2021-09-03
ACC000775,Harris Lee UK,775,Media & Entertainment,Enterprise,196 High Street,London,Greater London,EC56 8DN,Customer,289056553,5000,2020-11-10
ACC000776,Jackson Cooper Holdings,776,Construction,Enterprise,9 Mill Lane,Manchester,Greater Manchester,M72 3YK,Customer,200687138,2500,2021-01-08
ACC000777,Martin Thomas Partners,777,Real Estate,Enterprise,125 Commerce Way,Belfast,Northern Ireland,BT15 8VY,Customer,197863757,10000,2021-02-10
ACC000778,Baker Ward Holdings,778,Media & Entertainment,Enterprise,41 Market Street,Southampton,Hampshire,SO8 8NJ,Prospect,362149559,1000,2020-08-31
ACC000779,Clarke IT Solutions Partners,779,IT Reseller,Partner,8 The Green,Manchester,Greater Manchester,M6 6EM,Customer,430584531,250,2020-09-15
ACC000780,Harris Jackson PLC,780,Legal Services,Enterprise,89 Victoria Road,Reading,Berkshire,RG53 4MB,Customer,85758759,5000,2020-06-18
ACC000781,White Hall International,781,Manufacturing,SMB,177 Station Road,Birmingham,West Midlands,B40 3DL,Partner,45216679,100,2021-02-10
ACC000782,Lee Lewis Ltd,782,Legal Services,Enterprise,169 Enterprise Road,Cambridge,Cambridgeshire,CB55 7VT,Customer,220437258,250,2021-07-14
ACC000783,Jones Ward International,783,Professional Services,SMB,82 Queens Road,London,Greater London,EC74 2NL,Customer,380894927,10000,2021-04-18
ACC000784,Wilson Robinson Associates,784,Real Estate,Enterprise,129 Commerce Way,Oxford,Oxfordshire,OX98 3YL,Customer,104227424,5000,2021-05-20
ACC000785,Patel Martin Solutions,785,Construction,SMB,163 Enterprise Road,Oxford,Oxfordshire,OX10 5UG,Partner,1790500,50,2021-01-13
ACC000786,Brown Hall International,786,Manufacturing,Enterprise,58 The Green,Belfast,Northern Ireland,BT96 2CZ,Customer,5656810,25,2024-02-27
ACC000787,Edwards Taylor International,787,Transport & Logistics,SMB,122 Queens Road,Brighton,East Sussex,BN27 5MC,Partner,42748964,250,2020-09-03
ACC000788,Hall Martin and Co,788,Insurance,Enterprise,81 Church Road,Southampton,Hampshire,SO54 9NJ,Customer,166853919,10000,2022-08-29
ACC000789,King Walker Ltd,789,Charity,SMB,48 The Green,Brighton,East Sussex,BN64 8GY,Partner,23809561,50,2022-07-07
ACC000790,Lee Martin International,790,Professional Services,SMB,134 Church Road,Manchester,Greater Manchester,M47 4RE,Customer,2263157,25,2020-04-03
ACC000791,Hall Martin Services,791,Retail,SMB,17 Business Park,Nottingham,Nottinghamshire,NG27 5PJ,Customer,7444141,100,2022-02-25
ACC000792,Hughes Morgan Solutions,792,Retail,Enterprise,62 Station Road,Belfast,Northern Ireland,BT20 4GA,Partner,379049642,250,2024-12-05
ACC000793,Hill Morris UK,793,Construction,SMB,109 Business Park,Reading,Berkshire,RG5 5GF,Partner,15527651,10,2022-12-28
ACC000794,University of Sheffield,794,Education,Enterprise,169 Market Street,Sheffield,South Yorkshire,S23 8XB,Customer,153504233,500,2020-01-03
ACC000795,Brown Davies Associates,795,Legal Services,Enterprise,77 Enterprise Road,Coventry,West Midlands,CV9 2PM,Customer,5546473,5,2023-07-05
ACC000796,Thomas Telecom Ltd,796,MSP,Partner,189 Market Street,Milton Keynes,Buckinghamshire,MK16 9TY,Partner,42525559,250,2023-02-02
ACC000797,Morris Davies Solutions,797,Manufacturing,Enterprise,32 Commerce Way,Coventry,West Midlands,CV41 7LV,Customer,84636311,2500,2020-07-10
ACC000798,Martin Robinson Group,798,Manufacturing,SMB,45 Church Road,Leeds,West Yorkshire,LS36 5RP,Customer,171516002,500,2024-12-17
ACC000799,Morris Lee Associates,799,Healthcare,Enterprise,82 Market Street,Leeds,West Yorkshire,LS55 4SY,Prospect,1781644,100,2020-10-08
ACC000800,Johnson Patel Holdings,800,Professional Services,SMB,79 High Street,Cardiff,Wales,CF83 1WB,Customer,45481543,1000,2024-04-26
ACC000801,Hughes King Services,801,Manufacturing,SMB,164 Innovation Drive,Newcastle,Tyne and Wear,NE47 9YD,Customer,3494393,10,2022-09-10
ACC000802,Cooper Jackson Ltd,802,Manufacturing,SMB,66 Park Lane,Belfast,Northern Ireland,BT12 4HK,Partner,42609862,250,2020-09-09
ACC000803,Cooper Lewis and Co,803,Retail,Enterprise,9 Park Lane,Reading,Berkshire,RG11 7SS,Customer,3902977,50,2022-02-28
ACC000804,Martin Wilson Group,804,Transport & Logistics,SMB,130 Station Road,Sheffield,South Yorkshire,S46 9PW,Customer,85648943,2500,2020-06-05
ACC000805,Hill Jones Ltd,805,Construction,Enterprise,162 Kings Road,Edinburgh,Scotland,EH83 7EA,Partner,102369853,10000,2022-05-20
ACC000806,Hall Lewis International,806,Hospitality,Enterprise,29 Mill Lane,Birmingham,West Midlands,B32 3TZ,Customer,81243031,500,2024-06-03
ACC000807,Nottingham County Council,807,Local Government,Public Sector,189 Mill Lane,Oxford,Oxfordshire,OX34 6FY,Partner,7271473,25,2020-10-23
ACC000808,Wright Davies Services,808,Professional Services,Enterprise,47 Queens Road,Cardiff,Wales,CF49 1VH,Partner,5694616,10,2024-06-30
ACC000809,King Thompson PLC,809,Legal Services,Enterprise,51 Park Lane,Cambridge,Cambridgeshire,CB90 7FB,Customer,9846957,50,2022-12-15
ACC000810,Morgan Hughes Group,810,Central Government,Public Sector,95 Mill Lane,Birmingham,West Midlands,B73 9DA,Customer,9467969,50,2020-09-30
ACC000811,Hill Morris PLC,811,Central Government,Public Sector,183 Church Road,Liverpool,Merseyside,L25 8JK,Prospect,135189805,500,2024-08-22
ACC000812,Thomas Networks Ltd,812,IT Reseller,Partner,56 Enterprise Road,Coventry,West Midlands,CV37 7YG,Customer,24517886,500,2023-09-19
ACC000813,Turner Johnson Ltd,813,Hospitality,SMB,68 Church Road,Newcastle,Tyne and Wear,NE80 6RH,Customer,9649308,50,2020-11-02
ACC000814,Davies Smith Holdings,814,Charity,SMB,83 Innovation Drive,Glasgow,Scotland,G51 7YG,Partner,19744746,10,2020-11-15
ACC000815,Morgan Hughes PLC,815,Central Government,Public Sector,143 High Street,Leeds,West Yorkshire,LS7 8LH,Prospect,302510194,10000,2024-08-25
ACC000816,Morgan Morgan LLP,816,Transport & Logistics,Enterprise,2 Park Lane,Manchester,Greater Manchester,M65 5WN,Prospect,2199389,10,2022-03-31
ACC000817,Patel Telecom Group,817,MSP,Partner,149 Mill Lane,Manchester,Greater Manchester,M34 8FT,Prospect,449128436,2500,2020-12-03
ACC000818,Hill Thomas PLC,818,Transport & Logistics,SMB,182 Market Street,Nottingham,Nottinghamshire,NG56 2EJ,Customer,20058619,500,2021-07-31
ACC000819,Williams Thomas Holdings,819,Construction,Enterprise,192 Victoria Road,Sheffield,South Yorkshire,S56 5KJ,Customer,4132154,25,2020-06-23
ACC000820,Lewis Martin Group,820,Recruitment,SMB,189 Kings Road,Nottingham,Nottinghamshire,NG98 8EU,Customer,6779620,100,2021-02-03
ACC000821,Wright Johnson Ltd,821,Healthcare,Enterprise,47 High Street,Liverpool,Merseyside,L61 8JF,Partner,2619714,5,2023-04-17
ACC000822,Evans Morris Ltd,822,Central Government,Public Sector,92 Innovation Drive,Cambridge,Cambridgeshire,CB72 8SR,Partner,48715216,25,2024-12-16
ACC000823,Academy of Glasgow,823,Education,Public Sector,90 Station Road,Leeds,West Yorkshire,LS27 3KF,Partner,417658427,1000,2022-07-05
ACC000824,Edwards Baker and Co,824,Insurance,Enterprise,55 The Green,Milton Keynes,Buckinghamshire,MK1 3TV,Partner,41226829,10,2020-11-08
ACC000825,Birmingham Borough Council,825,Local Government,Public Sector,174 Station Road,Oxford,Oxfordshire,OX43 2AK,Prospect,5363326,10,2021-08-28
ACC000826,Patel Tech Ltd,826,MSP,Partner,40 High Street,Nottingham,Nottinghamshire,NG11 8RZ,Customer,7516290,10,2020-09-10
ACC000827,Edwards Morgan and Co,827,Charity,SMB,85 High Street,London,Greater London,EC84 6WR,Customer,6369362,5,2023-10-29
ACC000828,University of Manchester,828,Education,Enterprise,83 Commerce Way,Newcastle,Tyne and Wear,NE8 7CU,Customer,87979966,250,2021-08-18
ACC000829,Wood Hughes Group,829,Financial Services,SMB,198 Enterprise Road,Liverpool,Merseyside,L52 4CA,Prospect,9077752,50,2020-08-11
ACC000830,Jackson Wood Partners,830,Retail,Enterprise,31 Park Lane,Glasgow,Scotland,G63 3PK,Customer,8258676,10,2023-12-09
ACC000831,Wilson Patel UK,831,Transport & Logistics,Enterprise,126 Kings Road,Bristol,Avon,BS50 7SJ,Customer,95949441,500,2023-05-16
ACC000832,Martin Patel International,832,Financial Services,SMB,112 Business Park,Edinburgh,Scotland,EH55 9CB,Partner,17416217,25,2020-06-20
ACC000833,Hill Thompson and Co,833,Transport & Logistics,SMB,127 Market Street,Glasgow,Scotland,G81 2XT,Customer,59413139,500,2020-07-08
ACC000834,Hill Martin PLC,834,Professional Services,Enterprise,77 Mill Lane,Oxford,Oxfordshire,OX17 4YK,Customer,379032641,2500,2021-12-27
ACC000835,Martin Green International,835,Recruitment,SMB,142 Station Road,Manchester,Greater Manchester,M6 9TD,Customer,13808234,1000,2022-07-28
ACC000836,Turner Wilson Holdings,836,Central Government,Public Sector,65 Victoria Road,Milton Keynes,Buckinghamshire,MK33 9VC,Prospect,181507813,500,2020-03-15
ACC000837,Evans Hill Group,837,Legal Services,Enterprise,101 High Street,Edinburgh,Scotland,EH11 5PZ,Partner,12715380,1000,2024-07-24
ACC000838,Harrison Hill and Co,838,Construction,Enterprise,160 Commerce Way,Cambridge,Cambridgeshire,CB34 4LF,Customer,194091959,5000,2022-05-22
ACC000839,Davies Morgan Partners,839,Hospitality,SMB,112 Market Street,Leeds,West Yorkshire,LS3 2AN,Partner,7412788,50,2021-08-06
ACC000840,Roberts Ward Holdings,840,Legal Services,SMB,169 Innovation Drive,Belfast,Northern Ireland,BT78 6SK,Customer,335852264,2500,2020-07-31
ACC000841,Hall Communications Ltd,841,MSP,Partner,4 Church Road,Glasgow,Scotland,G15 4AZ,Prospect,118747446,500,2024-05-10
ACC000842,Robinson Ward and Co,842,Legal Services,Enterprise,167 Church Road,Glasgow,Scotland,G56 4XU,Prospect,227592,25,2024-05-20
ACC000843,Hall Hill Group,843,Financial Services,SMB,109 High Street,Oxford,Oxfordshire,OX15 8FE,Customer,14168820,500,2020-11-10
ACC000844,Ward Jones Holdings,844,Real Estate,Enterprise,63 Church Road,Milton Keynes,Buckinghamshire,MK38 1VN,Partner,13429220,250,2023-08-12
ACC000845,Smith Wilson and Co,845,Transport & Logistics,SMB,107 Enterprise Road,Reading,Berkshire,RG64 9VW,Partner,2758243,50,2021-04-18
ACC000846,Williams Morris Services,846,Professional Services,Enterprise,132 The Green,Oxford,Oxfordshire,OX93 8WY,Customer,114394201,250,2020-07-10
ACC000847,Brown Clark Ltd,847,Technology,Enterprise,148 Victoria Road,Reading,Berkshire,RG71 7CJ,Prospect,6108279,10,2021-05-05
ACC000848,Evans Morris International,848,Real Estate,SMB,115 Innovation Drive,Cardiff,Wales,CF56 5AF,Customer,4713144,5,2020-10-21
ACC000849,Ward Clarke Holdings,849,Hospitality,Enterprise,130 Church Road,Liverpool,Merseyside,L76 8YL,Customer,1656542,5,2022-10-09
ACC000850,College of Belfast,850,Education,Enterprise,173 Business Park,Reading,Berkshire,RG95 3MS,Customer,117901788,10000,2022-05-09
ACC000851,Green Davies and Co,851,Technology,SMB,34 Mill Lane,Oxford,Oxfordshire,OX26 8FW,Partner,627651,5,2021-12-03
ACC000852,Turner Morris Partners,852,Financial Services,Enterprise,54 Market Street,Liverpool,Merseyside,L7 5AM,Partner,20867350,5000,2020-02-17
ACC000853,Roberts Walker UK,853,Transport & Logistics,Enterprise,17 Victoria Road,Manchester,Greater Manchester,M56 4DW,Customer,2223664,25,2021-07-14
ACC000854,Academy of Liverpool,854,Education,Public Sector,67 Victoria Road,Oxford,Oxfordshire,OX46 5BU,Prospect,108645207,1000,2020-12-20
ACC000855,Moore Morgan and Co,855,Retail,SMB,181 High Street,Leeds,West Yorkshire,LS57 2RD,Prospect,232492243,5000,2024-03-10
ACC000856,King Williams UK,856,Financial Services,Enterprise,43 Business Park,Leeds,West Yorkshire,LS16 3GM,Customer,7639737,10,2024-12-26
ACC000857,Cooper Moore Holdings,857,Professional Services,Enterprise,40 Business Park,Leeds,West Yorkshire,LS47 2LE,Customer,439350295,1000,2022-05-29
ACC000858,Cooper Turner Ltd,858,Hospitality,Enterprise,122 Victoria Road,Liverpool,Merseyside,L37 2TF,Partner,21880155,10,2024-01-08
ACC000859,Patel Turner Associates,859,Professional Services,SMB,39 Commerce Way,Liverpool,Merseyside,L97 4TP,Partner,3748430,5,2023-02-22
ACC000860,College of Reading,860,Education,Enterprise,118 Enterprise Road,Reading,Berkshire,RG67 1YM,Customer,3407179,5,2024-07-01
ACC000861,City Hospital NHS Trust,861,NHS Trust,Public Sector,184 Commerce Way,London,Greater London,EC67 6CC,Customer,314459814,250,2021-08-06
ACC000862,Wood Roberts Services,862,Construction,Enterprise,101 Commerce Way,Manchester,Greater Manchester,M5 3YX,Customer,5760462,5,2020-05-22
ACC000863,Clark Green Services,863,Healthcare,Enterprise,175 Innovation Drive,Belfast,Northern Ireland,BT71 6KL,Prospect,333737147,250,2022-03-16
ACC000864,Edwards Clark International,864,Legal Services,SMB,180 Queens Road,Glasgow,Scotland,G58 9XG,Customer,61444293,1000,2024-10-30
ACC000865,Kings Hospital NHS Trust,865,NHS Trust,Public Sector,167 Queens Road,Cardiff,Wales,CF26 1KC,Customer,21563174,500,2020-04-08
ACC000866,Harris Jackson LLP,866,Media & Entertainment,Enterprise,134 Market Street,Glasgow,Scotland,G37 9GC,Customer,467726302,500,2024-03-22
ACC000867,Clark Harris and Co,867,Construction,SMB,6 High Street,Edinburgh,Scotland,EH70 4VJ,Prospect,4806707,25,2024-05-01
ACC000868,Martin Moore PLC,868,Construction,SMB,96 Park Lane,Manchester,Greater Manchester,M81 2TM,Customer,187028023,1000,2023-11-24
ACC000869,Evans Cooper Partners,869,Healthcare,Enterprise,189 High Street,Milton Keynes,Buckinghamshire,MK59 9LH,Customer,5811805,10,2024-07-25
ACC000870,Clarke Hall Partners,870,Technology,Enterprise,173 Mill Lane,Milton Keynes,Buckinghamshire,MK92 4NT,Customer,3770600,25,2022-02-28
ACC000871,Lewis Clark International,871,Financial Services,Enterprise,200 Victoria Road,Bristol,Avon,BS59 7DE,Customer,9784518,5,2020-10-28
ACC000872,Birmingham Council,872,Local Government,Public Sector,109 Technology Park,Manchester,Greater Manchester,M17 8SG,Partner,7694054,25,2021-06-27
ACC000873,Patel Clark Services,873,Healthcare,Public Sector,144 Market Street,Milton Keynes,Buckinghamshire,MK51 8JV,Customer,33538486,2500,2021-07-12
ACC000874,Cooper Morris LLP,874,Central Government,Public Sector,42 Mill Lane,Reading,Berkshire,RG65 8ES,Customer,323927718,1000,2022-12-20
ACC000875,Academy of Brighton,875,Education,Enterprise,31 Innovation Drive,Brighton,East Sussex,BN28 1RS,Customer,313824527,1000,2021-05-03
ACC000876,King Patel PLC,876,Retail,Enterprise,105 Station Road,Coventry,West Midlands,CV16 5MV,Customer,8407601,10,2020-12-16
ACC000877,Clark Johnson PLC,877,Healthcare,SMB,79 Victoria Road,Cardiff,Wales,CF39 1KS,Partner,47507828,250,2022-09-03
ACC000878,Johnson Harrison Services,878,Retail,SMB,79 Technology Park,Manchester,Greater Manchester,M37 8GF,Customer,13418479,5000,2022-05-26
ACC000879,Evans King Associates,879,Legal Services,SMB,12 Queens Road,Birmingham,West Midlands,B62 8VK,Customer,8292437,10,2022-08-25
ACC000880,Jackson Ward LLP,880,Transport & Logistics,SMB,34 Commerce Way,Coventry,West Midlands,CV18 8TX,Customer,58683047,1000,2024-07-04
ACC000881,Kings Hospital NHS Trust,881,NHS Trust,Public Sector,39 Enterprise Road,Cambridge,Cambridgeshire,CB94 7LC,Customer,107788173,5000,2020-01-28
ACC000882,Thompson Networks Partners,882,IT Reseller,Partner,12 Business Park,Southampton,Hampshire,SO57 2JX,Partner,10425426,100,2024-10-19
ACC000883,Jones Baker and Co,883,Retail,Enterprise,144 Business Park,Newcastle,Tyne and Wear,NE16 2XU,Prospect,181458786,500,2021-07-14
ACC000884,Lee Baker Ltd,884,Hospitality,Enterprise,134 Church Road,Milton Keynes,Buckinghamshire,MK97 1ST,Customer,5289583,10,2020-03-25
ACC000885,Academy of Southampton,885,Education,Public Sector,5 Park Lane,Edinburgh,Scotland,EH27 8HZ,Customer,8470606,10,2022-08-13
ACC000886,Lee Morgan Associates,886,Financial Services,SMB,151 High Street,Belfast,Northern Ireland,BT63 7AL,Customer,13371105,2500,2020-03-24
ACC000887,Turner Jones UK,887,Hospitality,SMB,98 Park Lane,Nottingham,Nottinghamshire,NG12 9DD,Customer,31790956,1000,2020-10-09
ACC000888,Green Johnson Group,888,Retail,Enterprise,197 Station Road,Sheffield,South Yorkshire,S20 3KP,Customer,161123150,500,2020-03-06
ACC000889,Lewis Walker Ltd,889,Healthcare,Enterprise,77 Queens Road,Manchester,Greater Manchester,M13 7LE,Customer,307745595,2500,2023-10-22
ACC000890,Hughes Jackson PLC,890,Construction,Enterprise,52 Church Road,Manchester,Greater Manchester,M97 4WV,Customer,5088439,100,2023-07-10
ACC000891,Moore Moore Services,891,Real Estate,Enterprise,69 High Street,Leeds,West Yorkshire,LS41 7RU,Customer,7958093,25,2022-05-25
ACC000892,Ward Jones Services,892,Healthcare,Public Sector,5 Park Lane,Liverpool,Merseyside,L71 2VY,Partner,5173262,10,2023-04-03
ACC000893,King Thomas Partners,893,Manufacturing,SMB,105 Kings Road,Milton Keynes,Buckinghamshire,MK11 4XT,Customer,7864626,100,2022-07-31
ACC000894,Patel Lee Group,894,Retail,SMB,138 Queens Road,Liverpool,Merseyside,L72 1RB,Partner,46844905,50,2024-11-05
ACC000895,Green Roberts Ltd,895,Charity,SMB,124 Park Lane,Manchester,Greater Manchester,M77 7JY,Partner,402512169,2500,2020-10-06
ACC000896,Robinson Harrison UK,896,Transport & Logistics,Enterprise,12 Mill Lane,Newcastle,Tyne and Wear,NE95 2UV,Customer,40791926,500,2020-01-01
ACC000897,Davies Wood LLP,897,Construction,SMB,36 Innovation Drive,Leeds,West Yorkshire,LS72 4JP,Prospect,114881462,500,2020-09-06
ACC000898,Lewis Harris and Co,898,Insurance,Enterprise,193 Innovation Drive,Sheffield,South Yorkshire,S58 6JH,Customer,104217961,500,2024-08-03
ACC000899,Robinson Hill International,899,Transport & Logistics,SMB,5 Technology Park,Nottingham,Nottinghamshire,NG89 1EX,Customer,168045079,5000,2022-01-22
ACC000900,Smith Smith and Co,900,Real Estate,SMB,106 Market Street,Edinburgh,Scotland,EH90 7ZS,Customer,307907446,2500,2020-01-23
ACC000901,Davies Taylor UK,901,Media & Entertainment,Enterprise,172 Kings Road,London,Greater London,EC87 7DM,Customer,2756077,25,2022-10-22
ACC000902,Jackson Walker LLP,902,Transport & Logistics,Enterprise,32 Kings Road,London,Greater London,EC48 1GR,Partner,5792359,50,2024-01-04
ACC000903,Jones Edwards and Co,903,Technology,Enterprise,50 Station Road,Cardiff,Wales,CF79 4XK,Partner,39157319,250,2024-05-07
ACC000904,Morris Patel Ltd,904,Technology,Enterprise,127 Technology Park,Sheffield,South Yorkshire,S91 4ZW,Customer,462430757,10000,2020-11-21
ACC000905,Wright Wood PLC,905,Legal Services,SMB,146 Market Street,Sheffield,South Yorkshire,S64 4FU,Customer,113101618,5000,2020-05-11
ACC000906,Taylor Harrison Group,906,Hospitality,SMB,33 Park Lane,Birmingham,West Midlands,B73 5HT,Customer,98451639,1000,2020-08-08
ACC000907,Jones Lee International,907,Hospitality,Enterprise,175 Market Street,Sheffield,South Yorkshire,S59 1AP,Customer,70531267,1000,2024-02-28
ACC000908,Martin Turner Partners,908,Construction,Enterprise,175 Market Street,Leeds,West Yorkshire,LS60 9SM,Customer,187850,25,2024-05-04
ACC000909,Thompson Brown Partners,909,Healthcare,SMB,137 Kings Road,Reading,Berkshire,RG41 4AN,Prospect,273891949,1000,2021-12-31
ACC000910,Davies Baker Ltd,910,Transport & Logistics,SMB,177 Queens Road,Liverpool,Merseyside,L10 3HG,Customer,59177256,250,2022-10-18
ACC000911,Hall Taylor and Co,911,Transport & Logistics,SMB,8 Kings Road,Leeds,West Yorkshire,LS56 6AV,Customer,52376030,2500,2020-06-02
ACC000912,White Wilson Holdings,912,Manufacturing,Enterprise,88 Enterprise Road,Liverpool,Merseyside,L7 4LT,Customer,317873610,2500,2021-06-22
ACC000913,Morgan Cooper PLC,913,Healthcare,Public Sector,149 Station Road,Cambridge,Cambridgeshire,CB11 7BB,Partner,5629924,5,2021-04-27
ACC000914,Taylor Thomas Ltd,914,Construction,Enterprise,15 Park Lane,Cambridge,Cambridgeshire,CB79 2XP,Partner,48268297,5000,2022-09-07
ACC000915,Brown King Ltd,915,Financial Services,Enterprise,98 Queens Road,Newcastle,Tyne and Wear,NE13 4WP,Customer,71137554,500,2020-04-23
ACC000916,Hill Jackson Holdings,916,Legal Services,SMB,159 The Green,Reading,Berkshire,RG13 1LX,Customer,6594876,50,2023-11-25
ACC000917,Clark Harris International,917,Charity,SMB,28 Station Road,Bristol,Avon,BS2 2WZ,Customer,127178740,500,2021-05-02
ACC000918,Baker Thomas and Co,918,Hospitality,Enterprise,66 Victoria Road,Brighton,East Sussex,BN54 8SW,Customer,44015039,5000,2021-01-04
ACC000919,White Thomas Ltd,919,Hospitality,SMB,33 Park Lane,Manchester,Greater Manchester,M75 6PT,Prospect,358037088,250,2023-09-06
ACC000920,Harrison Lee Group,920,Construction,SMB,121 Park Lane,Glasgow,Scotland,G78 6LK,Customer,9351054,25,2024-11-14
ACC000921,Clark Harrison and Co,921,Legal Services,SMB,15 Church Road,Glasgow,Scotland,G65 7UB,Partner,8257211,25,2020-06-09
ACC000922,Wright Wright and Co,922,Transport & Logistics,Enterprise,18 Victoria Road,Bristol,Avon,BS25 8YS,Customer,379919472,2500,2023-08-24
ACC000923,Harrison Baker Associates,923,Transport & Logistics,SMB,77 Queens Road,Coventry,West Midlands,CV43 8FD,Partner,19229579,250,2022-02-25
ACC000924,Morris Thompson Ltd,924,Healthcare,SMB,178 Church Road,Liverpool,Merseyside,L60 4WG,Prospect,290879432,250,2023-09-14
ACC000925,Harris Jackson Solutions,925,Real Estate,SMB,48 Enterprise Road,Belfast,Northern Ireland,BT1 2MA,Partner,238042782,2500,2024-05-21
ACC000926,Jones King PLC,926,Transport & Logistics,Enterprise,75 Kings Road,Glasgow,Scotland,G25 6XV,Prospect,163706827,2500,2020-11-28
ACC000927,Jones Wright Solutions,927,Healthcare,SMB,45 Church Road,Newcastle,Tyne and Wear,NE34 9FL,Customer,9681176,50,2020-03-20
ACC000928,Walker Wright Ltd,928,Manufacturing,SMB,68 Technology Park,Edinburgh,Scotland,EH13 3AY,Customer,453823975,1000,2024-10-01
ACC000929,Evans IT Solutions Ltd,929,IT Reseller,Partner,117 Church Road,Newcastle,Tyne and Wear,NE48 3MY,Customer,6955353,5,2023-04-01
